#####################################################################
# Alchemist log file - simulation started at: 2024-11-12T10:09+0000 #
#####################################################################
#
# seed = 4.0, globalRound = 6
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0035718759004084166 NaN NaN NaN NaN NaN NaN NaN NaN
1.0035718759004084 NaN NaN NaN NaN NaN NaN NaN NaN
2.003571875900408 NaN NaN NaN NaN NaN NaN NaN NaN
3.003571875900408 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
4.003571875900408 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
5.003571875900408 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
6.003571875900408 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
7.003571875900408 NaN NaN NaN NaN 0.5 0.5 0.5 0.0
8.003571875900409 -15.1 -8.23 -9.39 6.70 0.0 0.0 0.0 0.0
9.003571875900409 -15.1 -8.23 -9.39 6.70 0.0 0.0 0.0 0.0
10.003571875900409 -15.1 -8.23 -9.39 6.70 0.0 0.0 0.0 0.0
11.003571875900409 -15.1 -8.23 -9.39 6.70 0.0 0.0 0.0 0.0
12.003571875900409 -15.1 -8.23 -9.39 6.70 0.0 0.0 0.0 0.0
13.003571875900409 -19.1 -10.5 -11.4 6.63 0.0 0.5 0.19500000000000006 0.06007575757575761
14.003571875900409 -19.1 -10.5 -11.4 6.63 0.0 0.5 0.19500000000000006 0.06007575757575761
15.003571875900409 -19.1 -10.5 -11.4 6.63 0.0 0.5 0.19500000000000006 0.06007575757575761
16.00357187590041 -19.1 -10.5 -11.4 6.63 0.0 0.5 0.19500000000000006 0.06007575757575761
17.00357187590041 -19.1 -10.5 -11.4 6.63 0.0 0.5 0.19500000000000006 0.06007575757575761
18.00357187590041 -258 -8.23 -112 8.36e+03 0.0 0.5 0.13500000000000006 0.04977272727272736
19.00357187590041 -258 -8.23 -112 8.36e+03 0.0 0.5 0.13500000000000006 0.04977272727272736
20.00357187590041 -258 -8.23 -112 8.36e+03 0.0 0.5 0.13500000000000006 0.04977272727272736
21.00357187590041 -258 -8.23 -112 8.36e+03 0.0 0.5 0.13500000000000006 0.04977272727272736
22.00357187590041 -258 -8.23 -112 8.36e+03 0.0 0.5 0.13500000000000006 0.04977272727272736
23.00357187590041 -258 -0.249 -95.0 1.41e+04 0.0 0.5 0.32999999999999996 0.05666666666666671
24.00357187590041 -258 -0.249 -95.0 1.41e+04 0.0 0.5 0.32999999999999996 0.05666666666666671
25.00357187590041 -258 -0.249 -95.0 1.41e+04 0.0 0.5 0.32999999999999996 0.05666666666666671
26.00357187590041 -258 -0.249 -95.0 1.41e+04 0.0 0.5 0.32999999999999996 0.05666666666666671
27.00357187590041 -258 -0.249 -95.0 1.41e+04 0.0 0.5 0.32999999999999996 0.05666666666666671
28.00357187590041 -147 -0.320 -15.5 572 0.0 0.5 0.24499999999999997 0.06310606060606055
29.00357187590041 -147 -0.320 -15.5 572 0.0 0.5 0.24499999999999997 0.06310606060606055
30.00357187590041 -147 -0.320 -15.5 572 0.0 0.5 0.24499999999999997 0.06310606060606055
31.00357187590041 -147 -0.320 -15.5 572 0.0 0.5 0.24499999999999997 0.06310606060606055
32.003571875900406 -147 -0.320 -15.5 572 0.0 0.5 0.24499999999999997 0.06310606060606055
33.003571875900406 -19.1 -8.23 -10.8 6.26 0.0 0.5 0.3 0.06060606060606059
34.003571875900406 -19.1 -8.23 -10.8 6.26 0.0 0.5 0.3 0.06060606060606059
35.003571875900406 -19.1 -8.23 -10.8 6.26 0.0 0.5 0.3 0.06060606060606059
36.003571875900406 -19.1 -8.23 -10.8 6.26 0.0 0.5 0.3 0.06060606060606059
37.003571875900406 -19.1 -8.23 -10.8 6.26 0.0 0.5 0.3 0.06060606060606059
38.003571875900406 -20.2 -8.23 -11.2 13.0 0.0 0.5 0.26 0.06303030303030295
39.003571875900406 -20.2 -8.23 -11.2 13.0 0.0 0.5 0.26 0.06303030303030295
40.003571875900406 -20.2 -8.23 -11.2 13.0 0.0 0.5 0.26 0.06303030303030295
41.003571875900406 -20.2 -8.23 -11.2 13.0 0.0 0.5 0.26 0.06303030303030295
42.003571875900406 -20.2 -8.23 -11.2 13.0 0.0 0.5 0.26 0.06303030303030295
43.003571875900406 -19.1 -8.23 -10.8 6.58 0.0 0.5 0.27 0.06272727272727277
44.003571875900406 -19.1 -8.23 -10.8 6.58 0.0 0.5 0.27 0.06272727272727277
45.003571875900406 -19.1 -8.23 -10.8 6.58 0.0 0.5 0.27 0.06272727272727277
46.003571875900406 -19.1 -8.23 -10.8 6.58 0.0 0.5 0.27 0.06272727272727277
47.003571875900406 -19.1 -8.23 -10.8 6.58 0.0 0.5 0.27 0.06272727272727277
48.003571875900406 -20.2 -8.23 -11.5 14.2 0.0 1.0 0.18 0.06323232323232325
49.003571875900406 -20.2 -8.23 -11.5 14.2 0.0 1.0 0.18 0.06323232323232325
50.003571875900406 -20.2 -8.23 -11.5 14.2 0.0 1.0 0.18 0.06323232323232325
#####################################################################
# End of data export. Simulation finished at: 2024-11-12T10:09+0000 #
#####################################################################
